location_id,date,rainfall_mm,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,enso,iod,mjo_phase,mjo_amplitude,latitude,longitude,elevation_m,soil_code,normal_daily_rain_mm,enso_current,enso_lag_7d,enso_rolling_7d,iod_current,iod_lag_7d,iod_rolling_7d,mjo_sin,mjo_cos,rain_lag_1d,rain_lag_3d,rain_acc_7d,rain_acc_14d,rain_acc_30d,dry_days_prev_7d,dry_days_prev_14d,wet_days_prev_7d,rainfall_anomaly_pct,temp_anomaly_c,doy_sin,doy_cos,target_onset_7d,target_false_onset_7d,target_dry_spell_7d,target_heavy_rain_7d,imd_heavy_category_7d,target_rainfall_mm_7d,target_anomaly_pct_7d,target_onset_14d,target_false_onset_14d,target_dry_spell_14d,target_heavy_rain_14d,imd_heavy_category_14d,target_rainfall_mm_14d,target_anomaly_pct_14d,target_onset_21d,target_false_onset_21d,target_dry_spell_21d,target_heavy_rain_21d,imd_heavy_category_21d,target_rainfall_mm_21d,target_anomaly_pct_21d,target_onset_30d,target_false_onset_30d,target_dry_spell_30d,target_heavy_rain_30d,imd_heavy_category_30d,target_rainfall_mm_30d,target_anomaly_pct_30d
karchhana,2022-09-04,1.6,29.0,80.0,992.6,13.7,-0.87,-0.54,8,0.96,25.28,81.94,96.0,1,8.6,-0.87,-0.78,-0.8314285714285715,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,5.5,12.5,53.499999999999986,142.8,277.2,1.0,3.0,6.0,-11.129568106312309,0.6533333333333324,-0.8945422369764496,-0.4469834295196741,0,0,0,0,0,20.2,-66.45,1,0,0,0,0,132.7,10.22,1,1,0,0,0,224.8,24.47,1,1,1,0,0,256.2,-0.7
koraon,2022-09-04,2.5,28.6,80.1,987.5,14.7,-0.87,-0.54,8,0.98,24.98,82.06,142.0,4,7.9,-0.87,-0.78,-0.8314285714285715,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,9.0,12.1,52.70000000000003,127.60000000000001,262.40000000000003,0.0,2.0,7.0,-4.701627486437563,0.6333333333333364,-0.8945422369764496,-0.4469834295196741,1,0,0,0,0,35.9,-35.08,1,0,0,0,0,157.3,42.22,1,0,0,0,0,243.8,46.96,1,0,0,0,0,276.7,16.75
meja,2022-09-04,2.0,28.8,80.2,990.2,14.2,-0.87,-0.54,8,0.97,25.14,82.12,118.0,3,8.1,-0.87,-0.78,-0.8314285714285715,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,6.9,11.7,49.699999999999996,123.89999999999999,261.3,1.0,3.0,6.0,-12.34567901234568,0.6133333333333333,-0.8945422369764496,-0.4469834295196741,1,0,0,0,0,29.1,-48.68,1,0,0,0,0,156.9,38.36,1,0,0,0,0,248.8,46.27,1,0,1,0,0,278.1,14.44
phulpur,2022-09-04,1.2,29.1,80.2,992.8,13.7,-0.87,-0.54,8,0.95,25.55,82.09,94.0,2,8.4,-0.87,-0.78,-0.8314285714285715,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,3.5,13.2,53.6,138.0,262.0,2.0,4.0,5.0,-8.84353741496599,0.6266666666666652,-0.8945422369764496,-0.4469834295196741,0,0,0,0,0,13.8,-76.53,1,0,0,0,0,139.5,18.62,1,1,0,0,0,226.1,28.17,1,1,1,0,0,251.3,-0.28
soraon,2022-09-04,1.3,29.1,79.9,992.7,13.7,-0.87,-0.54,8,0.95,25.6,81.85,95.0,1,8.8,-0.87,-0.78,-0.8314285714285715,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,3.9,17.0,68.0,167.9,273.29999999999995,1.0,3.0,6.0,10.389610389610374,0.6266666666666687,-0.8945422369764496,-0.4469834295196741,0,0,0,0,0,13.0,-78.9,1,0,0,0,0,117.4,-4.71,1,0,0,0,0,187.2,1.3,1,1,1,0,0,214.4,-18.79
bara,2022-09-05,2.1,28.9,79.2,992.2,10.9,-0.87,-0.54,8,1.04,25.25,81.73,108.0,3,8.2,-0.87,-0.78,-0.8442857142857143,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,2.0,3.7,43.09999999999999,149.20000000000002,258.0,2.0,3.0,5.0,-24.91289198606273,0.6233333333333348,-0.9020987014301837,-0.43152975897147144,1,0,0,0,0,27.1,-52.79,1,0,0,0,0,140.5,22.39,1,0,0,0,0,217.3,26.19,1,1,1,0,0,274.1,11.42
chaka,2022-09-05,2.2,28.9,79.6,993.4,10.7,-0.87,-0.54,8,1.04,25.39,81.86,97.0,2,8.5,-0.87,-0.78,-0.8442857142857143,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,1.4,2.8,34.90000000000002,147.6,270.9,2.0,3.0,5.0,-41.34453781512602,0.5066666666666677,-0.9020987014301837,-0.43152975897147144,0,0,0,0,0,17.4,-70.76,1,0,0,0,0,135.8,14.12,1,1,0,0,0,227.3,27.34,1,1,1,0,0,281.3,10.31
handia,2022-09-05,2.3,29.0,79.9,994.0,10.6,-0.87,-0.54,8,1.04,25.38,82.18,91.0,1,8.7,-0.87,-0.78,-0.8442857142857143,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,1.5,3.1,38.6,159.5,275.59999999999997,2.0,3.0,5.0,-36.617405582922814,0.5833333333333321,-0.9020987014301837,-0.43152975897147144,0,0,0,0,0,17.7,-70.94,1,0,0,0,0,125.7,3.2,1,1,0,0,0,210.7,15.33,1,1,1,0,0,269.8,3.37
karchhana,2022-09-05,1.8,28.9,79.5,993.5,10.7,-0.87,-0.54,8,1.03,25.28,81.94,96.0,1,8.6,-0.87,-0.78,-0.8442857142857143,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,1.6,3.0,35.99999999999999,144.1,271.0,2.0,3.0,5.0,-40.19933554817277,0.5666666666666664,-0.9020987014301837,-0.43152975897147144,0,0,0,0,0,21.4,-64.45,1,0,0,0,0,137.4,14.12,1,1,0,0,0,231.6,28.24,1,1,1,0,0,285.2,10.54
koraon,2022-09-05,0.9,28.7,79.1,988.4,11.5,-0.87,-0.54,8,1.01,24.98,82.06,142.0,4,7.9,-0.87,-0.78,-0.8442857142857143,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,2.5,4.1,43.20000000000003,128.1,249.79999999999998,1.0,2.0,6.0,-21.880650994574996,0.7433333333333323,-0.9020987014301837,-0.43152975897147144,1,0,0,0,0,40.7,-26.4,1,0,0,0,0,160.2,44.85,1,0,0,0,0,247.9,49.43,1,0,0,0,0,298.3,25.86
meja,2022-09-05,1.4,28.8,79.5,991.1,11.1,-0.87,-0.54,8,1.02,25.14,82.12,118.0,3,8.1,-0.87,-0.78,-0.8442857142857143,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,2.0,3.3,37.4,124.9,251.3,2.0,3.0,5.0,-34.038800705467374,0.6266666666666687,-0.9020987014301837,-0.43152975897147144,1,0,0,0,0,32.3,-43.03,1,0,0,0,0,161.0,41.98,1,0,0,0,0,253.8,49.21,1,0,1,0,0,301.2,23.95
phulpur,2022-09-05,2.8,28.9,80.1,993.7,10.7,-0.87,-0.54,8,1.05,25.55,82.09,94.0,2,8.4,-0.87,-0.78,-0.8442857142857143,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,1.2,2.4,31.799999999999997,140.3,259.29999999999995,2.0,3.0,5.0,-45.91836734693878,0.4400000000000013,-0.9020987014301837,-0.43152975897147144,0,0,0,0,0,12.6,-78.57,1,0,0,0,0,145.7,23.89,1,1,0,0,0,233.5,32.37,1,1,1,0,0,283.1,12.34
soraon,2022-09-05,3.5,28.9,79.9,993.6,10.7,-0.87,-0.54,8,1.07,25.6,81.85,95.0,1,8.8,-0.87,-0.78,-0.8442857142857143,-0.54,-0.54,-0.54,-2.4492935982947064e-16,1.0,1.3,2.9,39.1,170.9,272.5,1.0,2.0,6.0,-36.52597402597404,0.4400000000000013,-0.9020987014301837,-0.43152975897147144,0,0,0,0,0,10.6,-82.79,1,0,0,0,0,121.4,-1.46,1,1,0,0,0,193.7,4.82,1,1,1,0,0,255.6,-3.18
bara,2022-09-06,0.3,29.3,77.7,993.0,9.5,-0.87,-0.54,1,1.06,25.25,81.73,108.0,3,8.2,-0.87,-0.78,-0.8571428571428571,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,2.1,7.1,38.499999999999986,149.5,248.49999999999997,3.0,3.0,4.0,-32.92682926829269,0.9933333333333358,-0.9093882203647925,-0.4159483918249421,1,0,0,0,0,47.3,-17.6,1,0,0,0,0,159.3,38.76,1,1,0,0,0,218.0,26.6,1,1,1,0,0,286.7,16.54
chaka,2022-09-06,0.0,29.4,77.9,994.2,9.3,-0.87,-0.54,1,1.05,25.39,81.86,97.0,2,8.5,-0.87,-0.78,-0.8571428571428571,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,2.2,4.7,30.500000000000014,147.6,260.3,3.0,3.0,4.0,-48.739495798319304,0.9766666666666666,-0.9093882203647925,-0.4159483918249421,1,0,0,0,0,37.1,-37.65,1,0,0,0,0,155.8,30.92,1,1,0,0,0,228.5,28.01,1,1,1,0,0,294.9,15.65
handia,2022-09-06,0.0,29.4,78.3,994.8,9.2,-0.87,-0.54,1,1.05,25.38,82.18,91.0,1,8.7,-0.87,-0.78,-0.8571428571428571,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,2.3,5.3,33.7,159.5,265.8,3.0,3.0,4.0,-44.663382594417065,0.9566666666666634,-0.9093882203647925,-0.4159483918249421,1,0,0,0,0,36.0,-40.89,1,0,0,0,0,144.1,18.31,1,1,0,0,0,211.9,15.98,1,1,1,0,0,284.7,9.08
karchhana,2022-09-06,0.0,29.3,78.0,994.3,9.3,-0.87,-0.54,1,1.05,25.28,81.94,96.0,1,8.6,-0.87,-0.78,-0.8571428571428571,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,1.8,5.5,31.599999999999984,144.1,261.5,3.0,3.0,4.0,-47.50830564784055,0.9400000000000013,-0.9093882203647925,-0.4159483918249421,1,0,0,0,0,40.8,-32.23,1,0,0,0,0,159.9,32.81,1,1,0,0,0,232.8,28.9,1,1,1,0,0,297.1,15.16
koraon,2022-09-06,0.4,28.9,78.1,989.2,10.0,-0.87,-0.54,1,1.06,24.98,82.06,142.0,4,7.9,-0.87,-0.78,-0.8571428571428571,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,0.9,9.0,39.200000000000024,128.5,242.5,2.0,2.0,5.0,-29.11392405063287,0.9166666666666643,-0.9093882203647925,-0.4159483918249421,1,0,0,0,0,62.0,12.12,1,0,0,0,0,186.0,68.17,1,0,0,0,0,248.5,49.79,1,0,0,0,0,305.5,28.9
meja,2022-09-06,0.3,29.1,78.2,991.9,9.6,-0.87,-0.54,1,1.06,25.14,82.12,118.0,3,8.1,-0.87,-0.78,-0.8571428571428571,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,1.4,6.9,33.599999999999994,125.2,242.0,3.0,3.0,4.0,-40.74074074074075,0.9000000000000021,-0.9093882203647925,-0.4159483918249421,1,0,0,0,0,54.5,-3.88,1,0,0,0,0,186.1,64.11,1,0,0,0,0,254.5,49.62,1,0,1,0,0,310.1,27.61
phulpur,2022-09-06,0.0,29.5,78.2,994.5,9.3,-0.87,-0.54,1,1.05,25.55,82.09,94.0,2,8.4,-0.87,-0.78,-0.8571428571428571,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,2.8,3.5,27.699999999999996,140.3,245.9,3.0,3.0,4.0,-52.891156462585045,1.009999999999998,-0.9093882203647925,-0.4159483918249421,1,0,0,0,0,34.9,-40.65,1,0,0,0,0,162.7,38.35,1,1,0,0,0,234.6,32.99,1,1,1,0,0,297.9,18.21
soraon,2022-09-06,0.0,29.5,77.9,994.4,9.3,-0.87,-0.54,1,1.05,25.6,81.85,95.0,1,8.8,-0.87,-0.78,-0.8571428571428571,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,3.5,3.9,34.0,170.9,260.4,2.0,2.0,5.0,-44.805194805194816,1.0100000000000016,-0.9093882203647925,-0.4159483918249421,1,0,0,0,0,29.9,-51.46,1,0,0,0,0,134.0,8.77,1,1,0,0,0,194.8,5.41,1,1,1,0,0,275.1,4.2
bara,2022-09-07,1.6,28.9,84.6,994.3,14.1,-0.87,-0.54,1,1.16,25.25,81.73,108.0,3,8.2,-0.87,-0.78,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,0.3,2.0,31.499999999999986,146.5,249.19999999999996,4.0,4.0,3.0,-45.12195121951221,0.6266666666666652,-0.9164086366943458,-0.4002439388573056,1,0,0,0,0,83.2,44.95,1,0,0,0,0,183.7,60.02,1,1,0,0,0,216.4,25.67,1,1,1,0,0,298.5,21.34
chaka,2022-09-07,1.0,29.0,85.2,995.5,13.8,-0.87,-0.54,1,1.14,25.39,81.86,97.0,2,8.5,-0.87,-0.78,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,0.0,1.4,25.200000000000017,143.5,260.6,4.0,4.0,3.0,-57.647058823529385,0.610000000000003,-0.9164086366943458,-0.4002439388573056,1,0,0,0,0,73.4,23.36,1,0,0,0,0,189.6,59.33,1,1,0,0,0,227.5,27.45,1,1,1,0,0,306.4,20.16
handia,2022-09-07,1.1,29.0,85.6,996.1,13.7,-0.87,-0.54,1,1.14,25.38,82.18,91.0,1,8.7,-0.87,-0.78,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,0.0,1.5,27.8,155.3,266.2,4.0,4.0,3.0,-54.35139573070607,0.5899999999999963,-0.9164086366943458,-0.4002439388573056,1,0,0,0,0,69.2,13.63,1,0,0,0,0,174.6,43.35,1,1,0,0,0,210.8,15.38,1,1,1,0,0,297.4,13.95
karchhana,2022-09-07,1.2,28.9,85.0,995.6,13.8,-0.87,-0.54,1,1.15,25.28,81.94,96.0,1,8.6,-0.87,-0.78,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,0.0,1.6,25.599999999999987,140.20000000000002,261.9,4.0,4.0,3.0,-57.475083056478425,0.5733333333333341,-0.9164086366943458,-0.4002439388573056,1,0,0,0,0,76.6,27.24,1,0,0,0,0,191.4,58.97,1,1,0,0,0,231.6,28.24,1,1,1,0,0,307.6,19.22
koraon,2022-09-07,2.1,28.6,84.1,990.5,14.8,-0.87,-0.54,1,1.17,24.98,82.06,142.0,4,7.9,-0.87,-0.78,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,0.4,2.5,31.10000000000003,126.19999999999999,243.4,3.0,3.0,4.0,-43.76130198915004,0.6500000000000021,-0.9164086366943458,-0.4002439388573056,1,0,0,0,0,100.6,81.92,1,0,0,0,0,207.6,87.7,1,0,0,0,0,246.8,48.76,1,0,0,0,0,313.7,32.36
meja,2022-09-07,1.7,28.8,84.7,993.2,14.3,-0.87,-0.54,1,1.16,25.14,82.12,118.0,3,8.1,-0.87,-0.78,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,0.3,2.0,27.299999999999997,122.6,242.60000000000002,4.0,4.0,3.0,-51.85185185185185,0.6333333333333329,-0.9164086366943458,-0.4002439388573056,1,0,0,0,0,95.4,68.25,1,0,0,0,0,213.5,88.27,1,0,0,0,0,253.1,48.79,1,0,1,0,0,318.8,31.19
phulpur,2022-09-07,0.8,29.0,86.0,995.8,13.8,-0.87,-0.54,1,1.14,25.55,82.09,94.0,2,8.4,-0.87,-0.78,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,0.0,1.2,23.9,136.6,246.0,4.0,4.0,3.0,-59.353741496598644,0.543333333333333,-0.9164086366943458,-0.4002439388573056,1,0,0,0,0,75.7,28.74,1,0,0,0,0,200.3,70.32,1,1,0,0,0,233.8,32.54,1,1,1,0,0,309.8,22.94
soraon,2022-09-07,0.8,29.0,85.9,995.7,13.8,-0.87,-0.54,1,1.14,25.6,81.85,95.0,1,8.8,-0.87,-0.78,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,0.0,1.3,29.4,166.8,260.7,3.0,3.0,4.0,-52.27272727272728,0.5433333333333366,-0.9164086366943458,-0.4002439388573056,1,0,0,0,0,64.0,3.9,1,0,0,0,0,165.1,34.01,1,1,0,0,0,194.0,4.98,1,1,1,0,0,290.7,10.11
bara,2022-09-08,5.2,28.5,86.7,995.1,17.6,-0.87,-0.54,1,1.31,25.25,81.73,108.0,3,8.2,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,1.6,2.1,21.999999999999986,118.60000000000001,253.49999999999997,4.0,4.0,3.0,-61.67247386759583,0.27666666666666373,-0.9231578729647039,-0.38442104726885545,1,0,0,0,0,99.8,73.87,1,0,0,0,0,193.5,68.55,1,1,0,0,0,211.2,22.65,1,1,1,0,0,295.1,19.96
chaka,2022-09-08,3.0,28.6,86.9,996.3,17.4,-0.87,-0.54,1,1.26,25.39,81.86,97.0,2,8.5,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,1.0,2.2,15.100000000000014,112.1,262.7,4.0,4.0,3.0,-74.62184873949577,0.26000000000000156,-0.9231578729647039,-0.38442104726885545,1,0,0,0,0,94.3,58.49,1,0,0,0,0,201.3,69.16,1,1,0,0,0,224.5,25.77,1,1,1,0,0,305.3,19.73
handia,2022-09-08,3.2,28.6,87.3,996.9,17.2,-0.87,-0.54,1,1.26,25.38,82.18,91.0,1,8.7,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,1.1,2.3,16.5,122.1,268.6,4.0,4.0,3.0,-72.9064039408867,0.24333333333333584,-0.9231578729647039,-0.38442104726885545,1,0,0,0,0,87.6,43.84,1,0,0,0,0,185.2,52.05,1,1,0,0,0,207.6,13.63,1,1,1,0,0,296.3,13.52
karchhana,2022-09-08,3.9,28.5,87.0,996.4,17.3,-0.87,-0.54,1,1.28,25.28,81.94,96.0,1,8.6,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,1.2,1.8,16.999999999999986,108.7,264.90000000000003,4.0,4.0,3.0,-71.76079734219272,0.22666666666667012,-0.9231578729647039,-0.38442104726885545,1,0,0,0,0,95.4,58.47,1,0,0,0,0,205.5,70.68,1,1,0,0,0,227.7,26.08,1,1,1,0,0,305.3,18.33
koraon,2022-09-08,8.2,28.1,87.1,991.3,18.5,-0.87,-0.54,1,1.39,24.98,82.06,142.0,4,7.9,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,2.1,0.9,27.200000000000024,102.39999999999999,250.4,3.0,3.0,4.0,-50.81374321880647,0.20333333333333314,-0.9231578729647039,-0.38442104726885545,1,0,0,0,0,113.5,105.24,1,0,0,0,0,222.2,100.9,1,0,0,0,0,238.6,43.82,1,0,0,0,0,306.4,29.28
meja,2022-09-08,6.1,28.3,87.2,994.0,17.9,-0.87,-0.54,1,1.34,25.14,82.12,118.0,3,8.1,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,1.7,1.4,21.7,98.3,247.6,4.0,4.0,3.0,-61.728395061728406,0.18666666666666742,-0.9231578729647039,-0.38442104726885545,1,0,0,0,0,113.4,100.0,1,0,0,0,0,228.2,101.23,1,0,0,0,0,247.0,45.21,1,0,1,0,0,313.9,29.18
phulpur,2022-09-08,1.8,28.7,87.2,996.6,17.3,-0.87,-0.54,1,1.23,25.55,82.09,94.0,2,8.4,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,0.8,2.8,12.5,108.5,246.89999999999998,5.0,5.0,2.0,-78.74149659863946,0.29333333333332945,-0.9231578729647039,-0.38442104726885545,1,0,0,0,0,101.9,73.3,1,0,0,0,0,208.4,77.21,1,1,0,0,0,232.0,31.52,1,1,1,0,0,310.2,23.1
soraon,2022-09-08,1.4,28.7,86.9,996.5,17.3,-0.87,-0.54,1,1.22,25.6,81.85,95.0,1,8.8,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,0.8,3.5,13.799999999999999,134.7,261.40000000000003,4.0,4.0,3.0,-77.5974025974026,0.29333333333332945,-0.9231578729647039,-0.38442104726885545,1,0,0,0,0,86.0,39.61,1,0,0,0,0,170.6,38.47,1,1,0,0,0,192.6,4.22,1,1,1,0,0,292.2,10.68
bara,2022-09-09,10.3,28.7,84.2,994.7,16.5,-0.87,-0.54,1,1.5,25.25,81.73,108.0,3,8.2,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,5.2,0.3,28.599999999999987,120.9,260.79999999999995,4.0,4.0,3.0,-50.17421602787457,0.490000000000002,-0.9296339319682695,-0.3684843993077793,1,0,0,0,0,112.8,96.52,1,0,0,0,0,188.1,63.85,1,1,0,0,0,200.9,16.67,1,1,1,0,0,289.5,17.68
chaka,2022-09-09,7.2,28.8,84.6,995.9,16.2,-0.87,-0.54,1,1.43,25.39,81.86,97.0,2,8.5,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,3.0,0.0,19.500000000000014,108.5,267.0,4.0,4.0,3.0,-67.2268907563025,0.47333333333333627,-0.9296339319682695,-0.3684843993077793,1,0,0,0,0,112.3,88.74,1,0,0,0,0,199.8,67.9,1,1,0,0,0,217.3,21.74,1,1,1,0,0,301.7,18.31
handia,2022-09-09,7.3,28.8,84.9,996.5,16.1,-0.87,-0.54,1,1.43,25.38,82.18,91.0,1,8.7,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,3.2,0.0,20.700000000000003,118.1,273.3,4.0,4.0,3.0,-66.00985221674875,0.45666666666666345,-0.9296339319682695,-0.3684843993077793,1,0,0,0,0,103.0,69.13,1,0,0,0,0,183.3,50.49,1,1,0,0,0,200.3,9.63,1,1,1,0,0,293.1,12.3
karchhana,2022-09-09,8.2,28.7,84.5,996.0,16.2,-0.87,-0.54,1,1.45,25.28,81.94,96.0,1,8.6,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,3.9,0.0,22.199999999999985,108.0,270.0,4.0,4.0,3.0,-63.12292358803989,0.4400000000000013,-0.9296339319682695,-0.3684843993077793,1,0,0,0,0,112.1,86.21,1,0,0,0,0,203.3,68.85,1,1,0,0,0,219.5,21.54,1,1,1,0,0,300.9,16.63
koraon,2022-09-09,13.9,28.4,84.1,990.9,17.3,-0.87,-0.54,2,1.72,24.98,82.06,142.0,4,7.9,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,1.0,6.123233995736766e-17,8.2,0.4,37.00000000000003,113.2,260.4,3.0,3.0,4.0,-33.09222423146469,0.5166666666666657,-0.9296339319682695,-0.3684843993077793,1,0,0,0,0,125.0,126.04,1,0,0,0,0,214.1,93.58,1,0,0,0,0,224.7,35.44,1,1,0,0,0,297.3,25.44
meja,2022-09-09,11.5,28.6,84.5,993.6,16.8,-0.87,-0.54,1,1.53,25.14,82.12,118.0,3,8.1,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,6.1,0.3,29.9,104.39999999999999,255.3,4.0,4.0,3.0,-47.266313932980594,0.5,-0.9296339319682695,-0.3684843993077793,1,0,0,0,0,129.3,128.04,1,0,0,0,0,222.6,96.3,1,0,0,0,0,235.5,38.45,1,1,1,0,0,306.5,26.13
phulpur,2022-09-09,6.2,28.8,85.1,996.2,16.2,-0.87,-0.54,1,1.4,25.55,82.09,94.0,2,8.4,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,1.8,0.0,16.299999999999997,102.4,250.39999999999998,4.0,5.0,3.0,-72.27891156462586,0.40666666666666984,-0.9296339319682695,-0.3684843993077793,1,0,0,0,0,123.4,109.86,1,0,0,0,0,207.3,76.28,1,1,0,0,0,225.8,28.0,1,1,1,0,0,307.3,21.94
soraon,2022-09-09,5.7,28.8,84.9,996.1,16.2,-0.87,-0.54,1,1.39,25.6,81.85,95.0,1,8.8,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,1.4,0.0,16.6,125.1,265.0,4.0,4.0,3.0,-73.05194805194806,0.40666666666666984,-0.9296339319682695,-0.3684843993077793,1,0,0,0,0,102.6,66.56,1,0,0,0,0,169.1,37.26,1,1,0,0,0,186.9,1.14,1,1,1,0,0,290.6,10.08
bara,2022-09-10,1.1,28.5,83.7,993.2,17.2,-0.87,-0.54,1,1.33,25.25,81.73,108.0,3,8.2,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,10.3,1.6,22.599999999999987,112.4,252.1,5.0,5.0,2.0,-60.62717770034845,0.2566666666666677,-0.9358348973349941,-0.35243871088460327,1,0,0,0,0,115.0,100.35,1,0,0,0,0,187.7,63.5,1,1,0,0,0,199.8,16.03,1,1,1,0,0,289.6,17.72
chaka,2022-09-10,0.9,28.6,83.9,994.4,17.0,-0.87,-0.54,1,1.33,25.39,81.86,97.0,2,8.5,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,7.2,1.0,15.700000000000015,97.7,259.2,5.0,5.0,2.0,-73.61344537815123,0.24333333333333584,-0.9358348973349941,-0.35243871088460327,1,0,0,0,0,114.7,92.77,1,0,0,0,0,199.9,67.98,1,1,0,0,0,216.4,21.23,1,1,1,0,0,302.0,18.43
handia,2022-09-10,0.9,28.6,84.3,995.0,16.8,-0.87,-0.54,1,1.33,25.38,82.18,91.0,1,8.7,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,7.3,1.1,16.3,106.5,266.2,5.0,5.0,2.0,-73.23481116584564,0.22666666666666657,-0.9358348973349941,-0.35243871088460327,1,0,0,0,0,105.1,72.58,1,0,0,0,0,183.4,50.57,1,1,0,0,0,199.4,9.14,1,1,1,0,0,293.5,12.45
karchhana,2022-09-10,0.9,28.5,84.0,994.5,16.9,-0.87,-0.54,1,1.33,25.28,81.94,96.0,1,8.6,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,8.2,1.2,17.599999999999984,98.89999999999999,260.5,5.0,5.0,2.0,-70.76411960132893,0.2099999999999973,-0.9358348973349941,-0.35243871088460327,1,0,0,0,0,114.8,90.7,1,0,0,0,0,203.3,68.85,1,1,0,0,0,218.6,21.04,1,1,1,0,0,301.0,16.67
koraon,2022-09-10,1.2,28.2,84.1,989.4,18.1,-0.87,-0.54,1,1.33,24.98,82.06,142.0,4,7.9,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,13.9,2.1,29.200000000000028,109.50000000000001,246.70000000000002,4.0,4.0,3.0,-47.19710669077753,0.28000000000000114,-0.9358348973349941,-0.35243871088460327,1,0,0,0,0,128.3,132.01,1,0,0,0,0,213.4,92.95,1,0,0,0,0,223.5,34.72,1,1,0,0,0,296.8,25.23
meja,2022-09-10,1.2,28.4,84.2,992.1,17.5,-0.87,-0.54,1,1.33,25.14,82.12,118.0,3,8.1,-0.87,-0.87,-0.87,-0.54,-0.54,-0.54,0.7071067811865476,0.7071067811865476,11.5,1.7,24.2,98.8,243.0,5.0,5.0,2.0,-57.31922398589065,0.2666666666666657,-0.9358348973349941,-0.35243871088460327,1,0,0,0,0,132.5,133.69,1,0,0,0,0,222.1,95.86,1,0,0,0,0,234.3,37.74,1,1,1,0,0,306.2,26.01
